CUST_ID,CUST_CODE,AGE,GENDER,YRS_W_CLUB,IS_MEMBER,IS_HRS_OWNER,MAJOR_CHANNEL,MTG_NUM,INV,INV_SEG1,INV_SEG2,INV_SEG3,DIV,RR,END_BAL,RECHARGE_TIMES,WITHDRAW_AMOUNT
608351,95,74,M,32,0,0,TEL,77,14210,5410,5380,3420,8421,0.597536946,926.4,0,0
608390,75,59,F,28,0,0,TEL,83,168718,47810,72373,48535,126298.56,0.759305824,177.2,60,23000
608435,95,66,M,30,0,0,TEL,63,24584,8682,8160,7742,1905.5,0.077509762,81.5,0,0
608481,95,46,M,24,0,0,TEL,71,27020,10260,8200,8560,18578.5,0.694245004,698.7,0,0
608497,95,58,M,33,0,0,EWIN,82,25080,7750,8440,8890,29346.91,1.177707735,553.8,41,12900
608508,75,55,M,10,0,0,TEL,81,127556,36923,47841,42792,103266.77,0.814009298,1769,37,22000
608677,95,64,F,14,0,0,ESC,52,16850,4060,8250,4540,15493.11,0.935021365,247.6,33,500
608704,95,52,M,7,0,0,AOSBS,34,11310,820,3840,6650,7380,0.656056587,5.5,17,500
608715,84,37,M,9,0,0,EWIN,69,29210,9030,9690,10490,22158.78,0.762710716,550.4,42,4800
608721,84,41,M,20,0,0,AOSBS,78,35342,9285,14390,11667,22430.73,0.635242205,187.6,57,20800
609034,51,39,M,13,1,1,IOSBS,81,591621,184651,235522,171448,554205.35,0.938682095,5517.3,118,229540
609087,95,52,F,32,0,0,TEL,66,40200,15840,16790,7570,31163.5,0.776206468,65.2,0,0
609089,70,34,F,10,0,0,AOSBS,83,70094,19784,22480,27830,47268.29,0.682059663,710.9,0,0
609131,95,55,M,30,0,0,TEL,80,41990,13410,16460,12120,25135.15,0.599551084,252.6,52,3000
609136,84,43,M,8,0,0,TEL,78,94200,27040,58280,8880,98807.65,1.052204352,299.9,39,8500
609215,95,45,F,11,0,0,TEL,44,28212,13715,6885,7612,21145,0.749503757,1.5,24,15000
609224,95,67,F,13,0,0,OTHERS,43,29980,16890,9490,3600,20823.88,0.695926618,65.4,0,0
609238,95,81,M,33,0,0,TEL,35,10728,2918,1750,6060,5730.39,0.534152685,0,0,0
609282,95,90,M,25,0,0,TEL,77,66230,14860,28370,23000,50437.5,0.769704062,273.6,79,19000
609288,55,60,M,15,0,0,EWIN,63,142084,29360,55070,57654,100011.56,0.710309113,20.5,0,0
609310,95,54,M,32,0,0,TEL,76,40790,11380,11740,17670,33492.5,0.823547438,305.9,60,8000
609320,95,58,M,26,0,0,TEL,14,16945,10941,540,5464,13052.5,0.77028622,19421.2,0,0
609345,84,43,M,13,0,0,EWIN,83,49039,14248,17548,17243,22273.46,0.463987031,91.6,98,9400
609352,55,33,M,10,0,0,IOSBS,64,21340,3290,8990,9060,17336.5,0.812394564,6505,21,15500
609361,75,56,M,9,0,0,TEL,62,156365,13200,73330,69835,119638.97,0.76544604,2492.7,22,13700
609373,95,68,M,17,0,0,TEL,55,38930,17770,15920,5240,20405.28,0.524153095,17.9,52,1000
609391,75,61,M,22,0,0,ESC,81,65860,24365,23125,18370,66723.78,1.018429699,915.2,62,24000
609397,55,53,M,33,0,0,AOSBS,65,151950,71370,42860,37720,98686.5,0.654468575,11.5,319,79771
609415,95,67,M,33,0,0,EWIN,82,50052,15757,17580,16715,31260.88,0.638833213,283.9,97,6000
609434,84,38,M,17,0,0,OTHERS,68,145040,80280,43240,21520,112909.6,0.779782129,14898.2,0,0
609509,84,34,M,8,0,0,ESC,57,12840,1250,7500,4090,11394.71,0.896784268,138.6,48,6900
609531,86,50,F,7,0,0,TEL,56,36018,19260,15688,1070,30892,0.861846854,8,0,0
609571,60,27,M,6,0,0,IOSBS,66,27142,3970,9260,13912,20461.7,0.755718075,578.6,22,2540
609578,95,53,M,19,0,0,AOSBS,72,29010,11710,10670,6630,19654.01,0.680248535,0.9,166,17000
609696,84,38,M,16,0,0,EWIN,66,17321,7011,4940,5370,15677.5,0.919548525,533.6,63,20400
609731,95,57,M,5,0,0,TEL,74,23940,10910,5580,7450,9753.3,0.417848789,524.5,0,0
609732,95,59,M,14,0,0,AOSBS,45,14000,6740,4400,2860,10894.45,0.784603571,28.9,0,0
609753,55,24,M,6,0,0,EWIN,83,258560,54090,108530,95940,251181.16,0.974439821,201.3,178,92600
609773,85,30,M,7,0,0,IOSBS,24,29250,980,5620,22650,35825.5,1.242581197,1958.7,14,56238.5
609808,75,56,M,23,0,0,TEL,72,73190,10580,18380,44230,50785.71,0.699080612,351.2,70,24360
609879,95,63,M,31,0,0,TEL,83,83720,30940,27840,24940,58359.73,0.697798973,3,49,12600
609884,95,60,M,32,0,0,TEL,75,27280,7770,9140,10370,21269.25,0.781864003,215.9,83,7350
609900,95,46,M,25,0,0,AOSBS,68,51230,12820,20440,17970,41979,0.822740582,2,216,54220
609924,84,41,M,7,0,0,TEL,68,11420,3080,4610,3730,7105.96,0.653376532,190.9,0,0
609951,95,64,M,28,0,0,TEL,33,13780,3620,5590,4570,7667,0.556386067,3.4,0,0
610058,75,64,M,31,0,0,OTHERS,68,31700,8400,13180,10120,24596.61,0.777811041,172.1,81,7600
610072,84,27,M,7,0,0,IOSBS,83,86960,21110,34110,31740,48914.3,0.570081647,0,503,21826.1
610091,75,49,M,31,0,0,AOSBS,67,62843,17330,18590,26923,41359.16,0.666091052,1669.3,94,39189
610114,75,84,M,12,0,0,TEL,8,21220,730,270,20220,0,0,27972,0,0
610119,95,68,F,7,0,0,TEL,66,17000,6310,4800,5890,5390,0.317647059,2.5,45,1000
610144,84,34,M,10,0,0,AOSBS,59,23390,8100,10120,5170,16556.66,0.72922873,60.6,22,4000
610164,95,45,M,8,0,0,TEL,76,19180,7140,6420,5620,7445.5,0.388190824,285.5,0,0
610207,90,54,F,4,0,0,TEL,82,13700,5420,4360,3920,7804.6,0.574788321,208,0,0
610236,75,59,M,5,0,0,TEL,82,282684,63980,102326,116378,294513.92,1.044961583,9,85,262028
610247,85,25,F,6,0,0,TEL,28,73350,64360,7500,1490,55180.5,0.752290389,0.5,12,4870
610262,95,61,F,28,0,0,TEL,80,13960,4160,5230,4570,7134.01,0.511748567,272.4,0,0
610314,95,53,M,26,0,0,EWIN,83,54693,20328,18500,15865,31874.98,0.588031924,4.1,133,21635
610330,95,67,M,29,0,0,AOSBS,77,18840,4910,5820,8110,13842.25,0.751685244,1796.7,0,0
610357,95,52,M,25,0,0,ESC,82,27278,9958,9260,8060,10813.23,0.447941565,383.1,103,67910
610428,75,77,M,16,0,0,OTHERS,82,95709,32492,31331,31886,59367.17,0.623949054,911,41,2330
610466,95,67,M,34,0,0,EWIN,47,15950,2970,4540,8440,11031.5,0.698526646,159.9,0,0
610511,50,45,M,21,0,0,TEL,82,71420,17500,32340,21580,45008,0.634808177,1497.4,271,41400
610512,50,43,M,8,0,0,TEL,76,185213,108333,44675,32205,118179,0.64187719,2329.7,53,62500
610529,95,63,M,32,0,0,EWIN,80,57649,19288,18163,20198,55348.51,0.971635935,1107.6,91,12200
610576,61,83,M,38,1,1,TEL,83,112194,44890,35536,31768,62306.97,0.566910619,1879.9,0,0
610635,95,53,M,27,0,0,AOSBS,74,83990,27700,35740,20550,68620.5,0.818436719,5,74,28500
610655,84,37,M,16,0,0,TEL,83,14100,4740,4870,4490,11871.2,0.844765957,6.8,113,2400
610675,95,47,M,27,0,0,AOSBS,69,32308,6494,15107,10707,18682.67,0.586438962,271.3,218,18750
610692,95,58,M,29,0,0,TEL,66,13280,4050,4620,4610,9723.15,0.73592997,1,43,3400
610693,95,46,M,24,0,0,AOSBS,62,29560,3030,7660,18870,22876.93,0.777974628,2701.3,9,3000
610824,95,50,M,14,0,0,AOSBS,25,11760,5230,4000,2530,9495.5,0.807440476,0,0,0
610881,90,48,F,3,0,0,TEL,39,26350,5990,18600,1760,20805.5,0.795275142,3.5,17,6500
610906,75,53,M,16,0,0,TEL,83,90514,30986,30920,28608,46519.92,0.520692048,196.4,185,23000
610907,90,44,F,2,0,0,AOSBS,79,20420,4660,7360,8400,14693,0.723947111,534,0,0
610957,86,49,M,4,0,0,EWIN,10,37550,10,29710,7840,20373,0.553741678,0.5,0,0
610958,95,57,M,29,0,0,OTHERS,62,15350,3110,5620,6620,7149.5,0.467068404,154.2,61,2600
610994,84,40,F,5,0,0,EWIN,21,17440,2140,2460,12840,5803.13,0.33274828,0.5,62,3800
611027,95,59,M,32,0,0,TEL,74,11192,6244,2780,2168,10161.63,0.913297891,0.6,64,4900
611053,55,66,M,31,0,0,OTHERS,81,286640,87140,105650,93850,166413.59,0.592162957,8.3,324,293680
611080,85,24,M,4,0,0,AOSBS,30,20640,7230,11070,2340,12105.5,0.597650194,1.3,63,2550
611119,84,39,M,18,0,0,TEL,48,23250,7070,5920,10260,8857.5,0.394731183,765.1,0,0
611140,75,56,M,29,0,0,TEL,83,116201,41266,40100,34835,69759.4,0.603001695,501.4,129,23850
611153,95,45,M,26,0,0,AOSBS,65,16155,3360,5485,7310,11127.5,0.720489013,397,45,7367.5
611232,95,80,M,2,0,0,TEL,83,17590,6930,6810,3850,12817.94,0.735528141,226,0,0
611233,90,50,F,4,0,0,AOSBS,81,19160,6180,7990,4990,21319.05,1.118426409,606.6,27,9500
611252,95,68,M,33,0,0,ESC,8,12190,11310,880,10,3621.5,0.300369155,7,0,0
611290,95,63,M,6,0,0,ESC,77,18640,6790,6880,4970,16135.09,0.86829882,511,75,7200
611305,35,44,M,22,0,0,EWIN,57,96430,14790,10080,71560,56428.62,0.59621093,5026.2,163,62460
611336,95,60,F,31,0,0,TEL,81,58163,28928,19065,10170,57419.21,0.98910321,385.8,161,43640
611370,85,30,M,8,0,0,AOSBS,31,33340,13200,8050,12090,25849.5,0.775329934,6,111,24300
611402,76,48,F,1,0,0,TEL,44,54330,10,15960,38370,34199.96,0.646971471,111.5,56,10885
611426,55,61,M,11,0,0,IOSBS,81,162680,42200,52070,68410,129634.4,0.801354807,1122.6,101,11000
611435,25,47,M,9,0,0,EWIN,4,37670,10,37670,10,13115,0.348155031,4.2,67,152380
611443,84,26,M,6,0,0,AOSBS,58,133610,32630,37530,63450,76203,0.57198563,4.1,161,102300
611457,75,47,M,17,0,0,AOSBS,81,282190,108650,95990,77550,220130.95,0.790605443,5531,43,22000
611465,95,54,M,17,0,0,AOSBS,82,53300,12780,23610,16910,74476.31,1.404808818,430.7,30,26000
611480,50,46,F,11,0,0,EWIN,63,119101,22250,34255,62596,107156.82,0.907018581,1590.8,103,25000
611503,95,56,F,14,0,0,ESC,83,51580,17690,18210,15680,33611.01,0.658802055,219.6,60,7000
611537,75,61,M,22,0,0,TEL,79,200089,63756,58205,78128,155779.61,0.784275497,43,177,64900
611538,75,58,M,33,0,0,TEL,80,37904,7730,16880,13294,24528.05,0.652122467,12.1,97,1000
611570,84,35,M,9,0,0,TEL,63,11850,4830,4550,2470,8995.1,0.760767932,2.7,127,5200
611613,95,67,M,34,0,0,EWIN,66,38150,16260,10840,11050,26973.59,0.716503014,268,0,0
611649,95,61,M,8,0,0,AOSBS,83,50375,14643,22220,13512,23551.22,0.468709082,565.6,0,0
611680,84,40,F,11,0,0,AOSBS,63,15817,7422,6265,2130,9306.16,0.590893343,200.9,0,0
611697,75,50,M,27,0,0,MULTI,75,209104,112968,58326,37810,204826,0.981262912,620,210,166515.9
611809,75,48,M,29,0,0,TEL,41,18270,4260,4840,9170,15751.18,0.866375479,46.5,47,16042
611860,95,59,M,11,0,0,AOSBS,75,14434,3788,5668,4978,6991.5,0.487806568,163.5,348,63084
611862,95,66,M,24,0,0,TEL,36,11595,3855,3490,4250,5640.5,0.489909444,264.5,24,1300
611887,95,45,M,21,0,0,ESC,79,32300,10450,13090,8760,11657.7,0.366801858,116.7,177,1230
611894,70,51,M,21,0,0,TEL,74,33250,15090,11490,6670,29144.05,0.886738346,47.5,32,6800
611908,95,48,M,19,0,0,AOSBS,83,11487,3438,4000,4049,8180.38,0.720325585,77,64,1500
612001,75,68,M,31,0,0,TEL,58,32345,4870,12510,14965,27366.58,0.848866285,156.9,95,5318.4
612008,55,53,M,20,0,0,EWIN,78,265587,81965,86010,97612,198601,0.754897642,13346,114,3000
612094,84,41,M,10,0,0,IOSBS,74,12980,4820,5160,3000,7686.09,0.593689522,7.9,0,0
612113,90,53,F,2,0,0,EWIN,77,38775,10985,11970,15820,22330.25,0.576408769,210.5,51,2600
612114,95,56,M,32,0,0,TEL,71,24480,4990,10740,8750,17144.5,0.702389706,4.3,155,3300
612126,90,55,M,4,0,0,ESC,83,51380,17990,20110,13280,39974.67,0.779187816,2.8,184,98790
612156,95,50,M,10,0,0,TEL,80,38285,11290,13870,13125,25762.5,0.675003265,214.4,95,15500
612175,95,62,M,26,0,0,ESC,83,14630,5250,5370,4010,12126.93,0.839844839,271.9,43,5670
612180,84,41,M,15,0,0,AOSBS,53,22866,4520,8398,9948,6722.91,0.304684247,9.9,96,111283.6
612215,95,51,M,28,0,0,EWIN,81,35510,8530,13600,13380,31587.65,0.890668826,1.5,80,8100
612272,95,55,F,13,0,0,TEL,72,14662,6350,4782,3530,5331.95,0.369932479,287.8,0,0
612296,75,67,M,32,0,0,TEL,44,132821,38448,23931,70442,100032.78,0.754999435,37.5,53,26700
612311,84,37,M,9,0,0,IOSBS,69,20620,5760,7170,7690,26850.09,1.312807468,6.1,54,10500
612340,95,60,M,17,0,0,EWIN,80,15540,4290,5800,5450,6678.11,0.436171815,238.6,0,0
612346,75,57,M,29,0,0,TEL,83,111906,25705,33150,53051,74437.22,0.681439959,3653,64,18000
612367,75,50,M,31,0,0,AOSBS,83,132206,47608,46590,38008,96368.65,0.737544816,182.7,106,92500
612370,95,50,M,20,0,0,EWIN,76,29130,7200,10310,11620,20400,0.709577755,0,64,7600
612385,52,49,M,24,1,0,MULTI,82,274965,118216,73632,83117,212815.24,0.777245249,1593.7,80,30720
612430,35,48,F,2,0,0,TEL,63,259910,154760,46420,58730,166536.8,0.641902197,2.9,300,250500
612489,95,50,M,10,0,0,TEL,83,11060,3730,3700,3630,8471.2,0.775153707,204.2,0,0
612519,85,36,F,3,0,0,TEL,72,38140,14100,9860,14180,34026.75,0.898315417,104.5,82,39160
612520,70,43,M,7,0,0,TEL,72,140478,30190,51320,58968,99438.5,0.709993736,0.5,163,34800
612528,20,35,M,9,0,0,IOSBS,50,995230,278630,273590,443010,559680,0.566582599,4.6,145,179800
612544,84,43,M,10,0,0,AOSBS,70,15220,5570,4880,4770,11513,0.76629435,4.3,49,2400
612551,95,47,F,10,0,0,TEL,61,20616,5056,10178,5382,18177.7,0.881727784,116.5,11,1000
612556,35,52,M,14,0,0,AOSBS,83,191882,62580,71807,57495,134229.83,0.704264704,3628.8,0,0
612565,84,37,M,14,0,0,IOSBS,71,74175,15486,29334,29355,44205.65,0.599024604,1407.8,73,9600
612574,84,43,M,23,0,0,ESC,56,141369,13080,27930,100359,114980.48,0.828431127,2030.1,280,65480
612606,95,53,M,20,0,0,TEL,80,16400,5320,5880,5200,7280,0.443902439,1.2,0,0
612688,15,27,M,9,0,0,AOSBS,71,2576736,1127150,489736,959850,2054967.5,0.798284147,5,253,1153900
612689,95,55,M,29,0,0,OTHERS,53,21978,6780,10865,4333,7522.15,0.353178178,7.2,47,2700
612751,70,26,M,8,0,0,AOSBS,31,11810,3090,1100,7620,7946.88,0.672894157,1617.8,97,38451
612753,50,60,M,34,0,0,EWIN,83,110414,29060,37848,43506,86320.44,0.790302317,5,333,8112
612795,84,41,M,11,0,0,IOSBS,79,21307,5000,9848,6459,14320.21,0.70120336,9.1,0,0
612796,95,63,F,14,0,0,ESC,80,23200,7320,8240,7640,22427.65,0.971019397,1088.5,11,2500
612813,95,57,M,23,0,0,AOSBS,54,11550,2722,7298,1530,11420.11,0.992217316,10.7,186,11200
612818,95,64,M,8,0,0,TEL,68,11190,3350,3750,4090,8240,0.740840036,109.5,58,5300
612819,55,58,M,32,0,0,OTHERS,83,563970,259880,167610,136480,527936.5,0.940026065,2004.5,194,269088
612820,75,52,M,32,0,0,OTHERS,82,153040,39980,48800,64260,114055,0.753234449,871.6,96,23900
612823,95,64,M,36,0,0,TEL,80,20410,6700,6500,7210,18383.22,0.903146497,395.7,0,0
612836,84,41,M,15,0,0,AOSBS,49,95231,28886,36974,29371,63674.33,0.67550829,5763.5,0,0
612841,75,61,M,34,0,0,TEL,80,96871,36143,32549,28179,71369.07,0.742983659,56,0,0
612860,90,45,M,10,0,0,TEL,39,17320,10,3710,13610,11992.65,0.697035219,2192,19,2000
612926,75,58,M,20,0,0,TEL,59,157400,63670,74730,19000,127450.91,0.811314549,21,46,28600
612938,95,53,M,17,0,0,TEL,82,62480,19820,20350,22310,33506,0.542189501,185.5,71,1600
613023,95,56,M,28,0,0,TEL,71,45350,11250,17770,16330,37587.06,0.836759868,908.4,40,8300
613039,75,46,M,12,0,0,AOSBS,82,161799,65170,54421,42208,101390.5,0.63749776,1203.9,142,68199
613068,95,65,M,19,0,0,TEL,74,27630,9730,10310,7590,18584.22,0.672610206,77.2,0,0
613069,84,35,M,15,0,0,OTHERS,78,42365,12040,14210,16115,34975.55,0.836906645,3960.7,25,8100
613085,95,46,M,11,0,0,TEL,64,15450,4010,6260,5180,5263.5,0.347152104,0,0,0
613114,95,48,M,7,0,0,TEL,79,100670,46230,31470,22970,73462.21,0.732116917,1038,0,0
613116,95,51,M,12,0,0,TEL,66,60780,22155,21120,17505,45214.85,0.747957387,586.7,53,7000
613213,25,45,M,23,0,0,AOSBS,52,223044,34834,71610,116600,200103.17,0.90592605,420.4,452,553676.3
613257,84,39,M,13,0,0,TEL,52,32810,12820,10920,9070,27306,0.832246266,1.9,110,31490
613272,95,55,M,15,0,0,EWIN,80,40300,15160,14420,10720,29871.8,0.744829777,145.9,89,38512
613302,95,70,M,2,0,0,TEL,81,52791,18116,19474,15201,39591.44,0.757391222,1103.4,40,10700
613307,84,30,M,11,0,0,AOSBS,74,65084,28068,15940,21076,40503.28,0.62309139,2762.6,51,8756.1
613323,95,55,M,23,0,0,ESC,81,107128,34200,38532,34396,90287.58,0.849170525,2419.6,35,123700
613358,75,88,M,29,0,0,TEL,70,504000,130700,220400,152900,352778.26,0.703726706,288.7,29,12000
613385,95,51,M,11,0,0,EWIN,21,11600,6450,5150,10,8203,0.707155172,2.3,0,0
613396,84,40,M,8,0,0,ESC,75,22650,7560,8690,6400,15204,0.675673289,0,628,3748.8
613402,75,74,M,34,0,0,EWIN,81,191122,64707,62483,63932,119382.99,0.63123811,89.8,107,177438
613432,95,60,M,17,0,0,EWIN,79,15200,4390,5980,4830,15823.44,1.041673684,4.5,0,0
613466,62,55,M,12,1,0,TEL,25,21660,10000,7400,4260,21094.5,0.973891967,7,15,6951
613523,95,54,F,13,0,0,ESC,79,48560,18880,16760,12920,30702.17,0.636988674,8.7,136,16700
613538,95,56,M,2,0,0,TEL,23,38350,15710,7390,15250,18681.5,0.488435463,807,0,0
613561,40,42,M,20,0,0,TEL,81,45559,14530,21000,10029,32493.66,0.716952962,335.9,91,14000
613566,95,48,M,29,0,0,AOSBS,47,57160,21690,14460,21010,41434.01,0.733974983,4015.7,37,2000
613586,35,68,M,33,0,0,OTHERS,71,424768,41515,189088,194165,322453.82,0.761514097,999.7,56,35000
613590,76,47,M,5,0,0,TEL,68,36450,3150,6350,26950,32582,0.89388203,11776.5,0,0
613603,95,60,M,19,0,0,TEL,81,59018,16560,20000,22458,49379.83,0.840418686,646.4,72,11000
613680,95,60,M,33,0,0,EWIN,83,26585,7250,9915,9420,35547.31,1.33862366,256.6,17,14000
613682,95,63,M,27,0,0,TEL,77,14560,5000,4920,4640,7938.15,0.546576236,513.4,58,2050
613822,75,58,M,33,0,0,EWIN,82,61256,21320,21010,18926,37589.88,0.616567357,412.6,268,13647.1
613865,95,45,M,17,0,0,EWIN,49,23140,12490,5300,5350,15262.5,0.660004322,9,75,34200
613873,84,34,M,13,0,0,AOSBS,25,41390,3600,25240,12550,14929,0.363107031,10,0,0
613882,75,45,M,15,0,0,AOSBS,78,111297,22890,42884,45523,90378.89,0.816004834,1235.8,67,33500
613904,25,48,M,15,0,0,TEL,82,1047095,293560,489250,264285,931867.34,0.897136688,0,309,1105648.9
613916,75,52,M,33,0,0,TEL,39,10540,5270,2760,2510,6227,0.59459203,4.6,132,36600
613993,95,49,M,28,0,0,AOSBS,32,30754,18197,10782,1775,8147.8,0.265845093,144.1,152,15200
614025,95,64,M,14,0,0,TEL,76,15340,5490,5270,4580,11653.85,0.768829857,152,43,3500
614117,95,55,M,26,0,0,TEL,45,29940,15420,5720,8800,19214.04,0.649967936,35.8,0,0
614141,95,70,M,8,0,0,EWIN,72,15740,7100,3890,4750,13296.5,0.854923761,800.5,25,5500
614142,75,49,M,14,0,0,ESC,76,178860,20280,76270,82310,82221,0.467522084,4007,93,12880
614187,95,81,M,34,0,0,TEL,25,41492,10,19220,22272,11806.2,0.285023619,292.4,55,3000
614196,95,56,M,12,0,0,ESC,62,39080,19640,10440,9000,16347.03,0.420343654,3.6,229,13930
614219,75,60,M,3,0,0,TEL,83,82584,34634,23080,24870,59072.65,0.721963698,1428.5,32,16000
614235,95,55,M,23,0,0,TEL,70,17670,7090,7930,2650,15507.62,0.877624222,9,37,2600
614274,90,51,F,4,0,0,TEL,56,23510,14630,3140,5740,34333.5,1.466758826,5.8,16,16500
614298,35,65,M,36,0,0,TEL,81,764646,223627,279195,261824,607014.93,0.797304151,30875.7,65,110000
614313,84,35,M,12,0,0,TEL,11,41170,10,2000,39170,39697,0.964221521,2.7,10,3370
614333,55,47,M,24,0,0,OTHERS,80,107620,38700,38670,30250,87019.08,0.808577216,6.4,240,224200
614347,85,41,M,2,0,0,TEL,75,36475,9960,15340,11175,26400.8,0.729535298,305,54,8500
614373,90,52,F,8,0,0,TEL,38,20950,7510,3190,10250,12050.5,0.575202864,400,0,0
614392,95,50,M,19,0,0,TEL,64,40170,10660,14350,15160,34222.17,0.860895444,367.4,55,55850
614417,70,54,M,22,0,0,TEL,21,10830,3500,5670,1660,2622,0.243951985,7.5,0,0
614563,95,59,M,16,0,0,TEL,50,31760,5400,10770,15590,21642,0.691183879,664,20,5700
614582,84,36,M,6,0,0,EWIN,60,58190,21160,28240,8790,38809,0.669857364,1.4,73,17500
614606,50,49,M,18,0,0,EWIN,75,226581,78085,78110,70386,186784.38,0.830522948,0.5,149,61236
614620,95,60,M,19,0,0,TEL,43,23678,6990,10110,6578,12644.99,0.543119774,3.5,42,19800
614667,50,50,M,22,0,0,IOSBS,81,174780,54780,69170,50830,142099.98,0.817942442,892.6,79,38000
614748,84,41,M,21,0,0,MULTI,69,35629,10070,8139,17420,33450.2,0.940250919,2391.7,0,0
614818,95,61,M,2,0,0,TEL,64,27370,7120,11270,8980,12288.11,0.467596273,72,26,18400
614834,84,31,M,10,0,0,AOSBS,59,10280,5730,2870,1680,3778,0.369455253,33.5,70,1351.5
614860,95,74,M,14,0,0,IOSBS,80,34260,11950,8970,13340,18102.3,0.530131349,30805.5,0,0
614896,95,46,M,24,0,0,AOSBS,80,29675,9170,11745,8760,13572.43,0.466602527,111.6,136,53900
614897,95,65,M,14,0,0,TEL,48,13800,3360,4860,5580,8441.35,0.616039855,23.5,27,1100
614948,75,60,M,33,0,0,TEL,83,124500,39980,43750,40770,100893.98,0.812963695,594.7,141,47000
614949,85,32,F,1,0,0,EWIN,72,11755,3690,5845,2220,9599,0.819991493,3,182,4105
614963,95,60,M,7,0,0,TEL,82,20630,7790,5420,7420,22472.37,1.095606883,482,42,11587
615002,35,52,M,28,0,0,EWIN,82,782811,247187,265267,270357,468756.27,0.610630689,1537.2,153,149000
615051,75,65,M,26,0,0,TEL,26,21280,1850,11960,7470,14502,0.681484962,2.3,0,0
615066,55,41,M,10,0,0,IOSBS,19,18642,1730,7552,9360,10958.85,0.587858062,6.5,13,1000
615084,50,47,M,14,0,0,IOSBS,82,203183,69154,76235,57794,141447.01,0.697632233,1541,101,80000
615114,62,57,M,30,1,0,TEL,64,52724,14736,23138,14850,35473.5,0.675849708,700,29,7699
615120,85,24,M,3,0,0,IOSBS,69,48805,23290,15875,9640,43359.89,0.889045999,248,33,20500
615125,95,57,M,33,0,0,EWIN,77,15820,3730,5800,6290,12983.6,0.829557522,6.6,144,10274
615165,50,46,M,14,0,0,AOSBS,83,320332,139116,68504,112712,257870.05,0.806585199,4796.5,86,48000
615177,95,53,M,17,0,0,OTHERS,83,39759,15890,13671,10198,15598.65,0.397108831,358.7,0,0
615288,95,61,M,31,0,0,IOSBS,64,174550,36240,85290,53020,136076,0.783878545,6,105,60500
615353,95,65,M,34,0,0,EWIN,80,60315,15893,21117,23305,31508.27,0.542307386,10.8,118,2700
615374,55,52,M,32,0,0,EWIN,33,103000,18200,36810,47990,76574,0.749262136,1.5,216,15800
615392,86,65,M,5,0,0,TEL,79,12800,4240,4240,4320,5582.5,0.445507813,138,0,0
615396,95,53,M,15,0,0,TEL,45,23435,9150,3120,11165,19452.25,0.84071901,355.2,41,10000
615397,30,44,M,20,0,0,EWIN,81,1198061,297338,565008,335715,1553257.36,1.300022586,3137.4,380,1282276
615411,84,43,M,23,0,0,AOSBS,47,24182,7222,12288,4672,13228.58,0.548696551,265.3,24,5500
615441,55,55,M,28,0,0,IOSBS,80,181140,39850,68270,73020,169354.87,0.935491167,4094.8,71,103800
615506,75,59,M,5,0,0,AOSBS,83,109748,36388,33180,40180,79247.57,0.724091282,41809.3,45,50400
615541,95,56,M,31,0,0,TEL,74,46233,10970,12428,22835,47719.63,1.038211451,2710.6,13,9000
615603,90,58,M,2,0,0,EWIN,82,32620,11130,9690,11800,29456.06,0.903006131,6499.5,0,0
615610,95,50,M,27,0,0,IOSBS,43,14210,1480,7810,4920,10159.2,0.717748065,447.1,43,12656
615630,95,69,F,22,0,0,TEL,63,13760,4850,2390,6520,23668.61,1.721555959,2313.5,6,11000
615689,95,70,M,32,0,0,AOSBS,83,24950,8040,8060,8850,15518.79,0.632777154,104.9,121,5190
615708,95,82,M,15,0,0,ESC,82,22386,6550,8506,7330,18584.53,0.838672831,793,60,7200
615709,84,42,M,13,0,0,AOSBS,81,174982,49240,57860,67882,124624.9,0.716444549,1117.8,171,19000
615748,95,60,F,15,0,0,AOSBS,82,30990,9830,11330,9830,24572.15,0.796455308,530,51,9600
615789,75,59,M,34,0,0,TEL,78,236270,102297,89960,44013,207082.34,0.882526474,528.2,118,74500
615792,84,40,M,19,0,0,AOSBS,48,15295,7370,4400,3525,12965.48,0.85488591,102,195,1000
615833,86,42,M,3,0,0,ESC,27,140350,56940,77400,6010,149640,1.067616673,4,29,70800
615844,55,42,F,12,0,0,AOSBS,78,165403,60258,56168,48977,104238.77,0.63331844,6526.4,43,6500
615877,95,68,F,19,0,0,AOSBS,82,28861,9640,8911,10310,10164,0.362201587,304.5,0,0
615878,84,43,M,17,0,0,AOSBS,73,40822,18019,8690,14113,40126.06,0.985401499,5.2,57,45384.6
615904,84,38,M,9,0,0,EWIN,47,44019,26964,8243,8812,34086.59,0.780352348,802.5,34,3000
615936,95,48,M,7,0,0,TEL,78,66320,25670,19850,20800,54255.06,0.819286188,5.8,72,25700
615968,95,64,M,16,0,0,ESC,82,18650,6930,6290,5430,9069.69,0.497570509,8.4,106,4200
616131,75,48,M,23,0,0,TEL,80,54448,19480,13768,21200,28526.2,0.528581399,1130.5,53,1000
616132,75,49,M,23,0,0,EWIN,81,126098,34700,49818,41580,87853,0.698131612,261.5,389,55900
616150,95,48,M,23,0,0,AOSBS,42,21010,4500,11550,4960,8571.45,0.451758686,37.1,29,8300
616172,95,55,F,18,0,0,TEL,79,77010,27830,27190,21990,44156.18,0.57584963,206.5,0,0
616193,95,54,M,14,0,0,TEL,68,35713,16223,11148,8342,41245.87,1.156325988,392.5,7,26000
