CUST_ID,AGE,GENDER,YRS_W_CLUB,IS_MEMBER,IS_HRS_OWNER,MAJOR_CHANNEL,MTG_NUM,INV,INV_SEG1,INV_SEG2,INV_SEG3,DIV,RR,END_BAL,RECHARGE_TIMES,WITHDRAW_AMOUNT
598154,52,M,9,0,0,TEL,41,34048,12758,14624,6666,23398.7,0.691044,9.5,22,4000
598164,54,M,6,0,0,TEL,81,91140,25220,35150,30770,51210.6,0.568473,1171.5,4,300000
598179,37,M,10,0,0,TEL,70,28980,5300,9960,13720,15707.1,0.545103,6.3,115,15117
598209,95,M,31,0,0,TEL,74,156630,62377,51256,42997,126610,0.822528,1253.5,55,32700
598228,50,F,5,0,0,ESC,75,71585,23760,23540,24285,50149.5,0.711245,26.5,233,23150
598264,51,M,29,0,0,TEL,60,16600,6190,4240,6170,11648.4,0.701713,0.5,77,2700
598362,36,M,10,0,0,IOSBS,83,30560,7290,13090,10180,20980,0.689791,246.3,73,19800
598419,33,M,10,0,0,IOSBS,75,63395,24740,23845,14810,41565.5,0.65976,0.5,315,55917
598422,48,M,27,0,0,AOSBS,82,32735,14085,11980,6670,19321.4,0.59482,5,144,8250
598468,39,M,11,0,0,TEL,24,60670,8430,36450,15790,28020.4,0.473717,27,16,27300
598512,57,M,1,0,0,TEL,28,30038,10,15030,15008,19172,0.638258,712,0,0
598545,49,M,19,0,0,TEL,65,379410,141940,127560,109910,258714,0.682018,2453.4,137,21438.5
598547,76,M,7,0,0,TEL,67,10670,3600,2650,4420,4151.5,0.393768,294,0,0
598570,40,M,13,0,0,AOSBS,70,40399,14795,13409,12195,0,0,8.9,200,136700
598617,37,M,15,0,0,IOSBS,82,286168,96244,85284,104640,153818,0.540437,3.5,784,133800
598665,45,M,17,0,0,MULTI,54,17150,7510,6760,2880,14106.9,0.82256,1,51,3500
598669,42,M,15,0,0,AOSBS,83,17090,5750,5500,5840,15273.7,0.900743,610.6,30,6000
598690,54,F,9,0,0,TEL,64,142250,3420,55880,82950,89960.5,0.63438,169,45,8500
598789,62,F,12,0,0,ESC,82,54502,19852,17420,17230,31610.5,0.581823,103.4,294,34400
598840,25,M,6,0,0,AOSBS,40,11970,1610,5700,4660,7701.5,0.6434,1348.2,58,1400
598848,48,M,6,0,0,EWIN,34,87790,28360,51950,7480,66650.5,0.767291,4.5,48,8450
598851,54,M,5,0,0,TEL,42,10180,1430,2280,6470,8337,0.832711,1514.5,0,0
598862,61,M,28,0,0,IOSBS,54,24630,6230,11780,6620,11726.4,0.478131,4.1,45,3500
598902,69,M,20,0,0,OTHERS,82,42740,16550,14840,11350,32529,0.765535,699.5,22,1300
598923,57,M,32,0,0,TEL,82,300987,93251,106113,101623,242767,0.812312,4892.3,132,202800
598958,69,M,6,0,0,TEL,71,27980,10470,8480,9030,24726.5,0.88515,4.5,90,5600
598964,34,M,11,0,0,AOSBS,52,11290,2350,4310,4630,10382.9,0.930281,1131.8,14,3000
598998,68,M,31,0,0,TEL,51,10830,4030,2530,4270,6735,0.628347,1.5,0,0
599026,53,M,28,0,0,IOSBS,83,75404,23204,30208,21992,71102.3,0.947593,271,84,24600
599073,59,M,32,0,0,EWIN,82,29700,11070,5830,12800,35682.2,1.20614,306.8,73,23900
599109,50,M,10,0,0,EWIN,64,19852,7702,5700,6450,13431.8,0.676598,3.1,0,0
599130,45,M,15,0,0,TEL,72,13765,5655,4850,3260,3352.5,0.251544,119.5,0,0
599141,62,M,6,0,0,EWIN,58,12600,5400,5040,2160,9159.5,0.727738,1.6,0,0
599161,52,M,17,0,0,TEL,79,534720,166300,115940,252480,484560,0.907783,103,492,481651
599168,68,M,33,0,0,OTHERS,56,47575,12372,17799,17404,90633,1.90817,14.7,0,0
599222,45,M,11,0,0,IOSBS,68,220523,26150,72378,121995,88105.6,0.407647,877.7,51,520000
599228,43,M,9,0,0,AOSBS,80,174938,54025,56080,64833,144912,0.832422,3,386,204060
599313,67,M,10,0,0,EWIN,79,14160,4590,4280,5290,206.4,0.0145763,495,0,0
599350,55,M,23,0,0,OTHERS,80,49600,14080,18380,17140,38953.5,0.789183,630.3,47,4500
599352,57,M,32,0,0,TEL,71,63980,15900,28880,19200,46720.8,0.73346,748,93,24900
599393,28,M,9,0,0,AOSBS,34,25762,6650,13592,5520,24430.5,0.951033,1017.4,0,0
599395,63,M,26,0,0,TEL,82,26480,8960,9220,8300,10722.4,0.410965,808.6,0,0
599401,34,M,16,0,0,MULTI,75,15630,2580,5070,7980,12463.5,0.806782,456.3,35,6200
599403,31,M,12,0,0,AOSBS,61,366397,218547,70450,77400,296333,0.809703,2008.7,202,360300
599426,52,M,29,0,0,AOSBS,63,115856,25098,39070,51688,121349,1.06123,23.1,115,72090
599504,34,F,2,0,0,AOSBS,81,26480,8080,10320,8080,18665.5,0.708289,918.8,0,0
599523,40,M,10,0,0,AOSBS,66,12710,2640,4390,5680,14299.5,1.12506,365,239,51489.4
599524,49,M,12,0,0,TEL,78,19340,10540,4360,4440,19062.7,0.990315,51.1,54,16105
599538,55,M,9,0,0,TEL,77,66280,9515,26965,29800,50275,0.767426,1123.5,27,9000
599591,47,M,8,0,0,TEL,12,25780,17020,6980,1780,20298.5,0.787374,4.5,11,8600
599606,51,M,9,0,0,TEL,73,10900,3350,3620,3930,8572.09,0.799274,300.5,16,700
599645,48,M,16,0,0,TEL,82,60200,18150,22840,19210,22712.5,0.382267,100,69,19228
599658,61,M,10,0,0,AOSBS,20,10090,5860,2210,2020,4176.62,0.413937,66,17,2900
599674,68,M,3,0,0,TEL,80,177730,63632,46840,67258,173530,0.984456,22659.3,174,101000
599713,59,M,32,0,0,TEL,78,45760,13970,13170,18620,34619.1,0.758722,601.2,43,6500
599782,55,M,14,0,0,ESC,83,91160,40810,30710,19640,58538.1,0.645284,91.5,77,23750
599787,75,M,15,0,0,ESC,83,10760,3860,3790,3110,10718.8,0.998033,1728,10,1300
599842,53,M,20,0,0,AOSBS,55,79476,29986,34910,14580,55051.1,0.700627,0.1,177,14229
599977,47,M,24,0,0,AOSBS,35,27740,22760,2910,2070,11722.8,0.426199,270.8,47,14500
599990,49,M,24,0,0,EWIN,82,279753,72051,117810,89892,197151,0.708499,119.2,220,256100
600063,64,M,34,0,0,TEL,74,51381,12713,19890,18778,39051.7,0.760969,303.4,62,4000
600073,38,M,19,0,0,AOSBS,78,300825,73170,45630,182025,260947,0.871957,562.4,144,275425
600128,65,M,7,0,0,ESC,66,27080,7670,10985,8425,15123.2,0.562155,1.9,75,4900
600151,85,M,11,0,0,ESC,46,16250,3090,8270,4890,26410.5,1.62526,328,37,21000
600161,50,M,14,0,0,TEL,61,31820,8950,10370,12500,24532,0.777247,1954.8,0,0
600163,52,M,1,0,0,TEL,55,48542,10,22194,26348,39276.2,0.815916,2359,29,6930
600186,43,M,19,0,0,IOSBS,83,88815,34152,28495,26168,59577.8,0.676212,205.31,65,145650
600262,52,M,1,0,0,TEL,24,21048,10,4300,16748,3376.16,0.160878,8.1,35,800
600286,38,F,15,0,0,AOSBS,33,53500,450,13792,39258,39052,0.730498,54.4,0,0
600503,47,M,12,0,0,TEL,74,55687,18482,21714,15491,32029.3,0.575167,0,367,30315.1
600298,46,F,4,0,0,TEL,53,10640,2080,3390,5170,6103,0.57359,602.5,21,400
600312,35,M,11,0,0,EWIN,78,20766,8590,7036,5140,12486.1,0.607055,412.1,0,0
600332,37,M,16,0,0,AOSBS,83,37037,10094,11688,15255,27830,0.754544,164.7,202,65946.9
600333,56,M,23,0,0,ESC,77,22980,8970,6910,7100,14686.4,0.642575,7.6,500,21510
600408,38,M,17,0,0,AOSBS,77,31990,7750,5480,18760,21936.2,0.692834,2.9,25,1500
600413,84,M,39,0,0,TEL,44,35710,4320,12100,19290,47242.5,1.32295,17619,0,0
600460,57,M,15,0,0,EWIN,79,11740,4110,4190,3440,8684.79,0.745723,278,24,500
600485,58,M,13,0,0,AOSBS,82,64210,20305,20710,23195,38037.4,0.600878,6,350,28500
600510,53,M,29,0,0,TEL,83,106860,30023,29556,47281,96915.1,0.91021,1991.7,53,32000
600537,51,M,8,0,0,TEL,77,18100,4050,7670,6380,12462.5,0.696271,409.7,0,0
600541,54,M,7,0,0,IOSBS,41,36070,11430,7520,17120,27377,0.761769,764.8,55,29600
600574,44,M,10,0,0,ESC,83,48290,12640,19640,16010,32606.1,0.678321,5,674,27800
600591,54,M,7,0,0,TEL,59,179202,24842,43680,110680,125787,0.702988,7606.8,28,41500
600635,41,M,23,0,0,OTHERS,79,16716400,7551240,4320010,4845150,12926800,0.775638,70951.1,144,1744700
600645,65,M,33,0,0,ESC,79,57178,12334,22718,22126,4168.8,0.0729092,225.5,0,0
600672,55,M,3,0,0,ESC,83,51870,16420,17390,18060,41105.1,0.797091,55.3,266,15770
600681,45,M,11,0,0,EWIN,67,629905,278650,91030,260225,474509,0.754795,9558,27,107800
600691,43,M,17,0,0,AOSBS,65,26754,7940,7280,11534,26690.7,1.00676,918.5,165,106391
600701,41,M,7,0,0,AOSBS,80,26258,3480,10970,11808,35498.2,1.35647,811.5,9,20000
600730,59,M,21,0,0,ESC,20,14415,6190,6820,1405,10103.5,0.700903,566.5,6,2000
600743,63,M,14,0,0,ESC,71,42435,12235,16000,14200,18398.7,0.438287,1337,32,1500
600792,70,M,3,0,0,TEL,82,44600,12560,16480,15560,47216,1.06538,8566.5,0,0
601041,34,M,10,0,0,EWIN,83,17750,5450,6040,6260,13128.5,0.746394,413.7,0,0
600801,53,M,19,0,0,TEL,31,104140,87770,990,15380,82472.5,0.791939,53.5,0,0
600816,41,M,9,0,0,TEL,62,170307,70564,55664,44079,170796,1.01444,697.3,23,64800
600835,69,F,24,0,0,TEL,82,131670,44720,41760,45190,77675.1,0.590074,1404.2,132,24500
600859,49,M,23,0,0,EWIN,83,30580,10990,9500,10090,21465.6,0.704892,6.6,227,6050
600897,58,M,14,0,0,TEL,83,62110,24930,21980,15200,41657.8,0.673608,390.8,0,0
600901,59,M,27,0,0,TEL,81,47700,14550,17480,15670,47265.3,0.993194,25374.6,20,9000
600904,53,M,31,0,0,ESC,72,26990,8660,8650,9680,18750.1,0.702855,163.4,68,13500
600943,63,M,26,0,0,TEL,59,12400,6310,2730,3360,4999.33,0.404785,1398.6,0,0
601166,43,M,18,1,0,EWIN,83,389093,110605,97455,181033,409640,1.05564,951.7,199,137600
601180,67,M,32,0,0,ESC,83,16680,6890,3330,6460,11140.5,0.673891,1220.9,13,500
601249,64,M,37,0,0,EWIN,9,20182,7985,11877,320,8221.5,0.441805,6,13,3200
601250,55,M,26,0,0,AOSBS,52,65185,9194,22585,33406,60304.8,0.930195,12,33,17500
601275,43,M,18,0,0,IOSBS,76,1012540,428470,278290,305780,645839,0.641001,0.3,268,513640
601304,50,M,10,0,0,EWIN,79,51820,13820,15880,22120,31025.5,0.602383,1061.5,108,20480
601324,48,M,20,0,0,OTHERS,62,40845,8380,11130,21335,20774,0.519133,7.2,107,9000
601437,61,M,33,0,0,EWIN,74,14200,4270,6620,3310,15899.6,1.13166,342.7,12,4000
601363,39,M,14,0,0,IOSBS,75,21620,5030,5100,11490,15634,0.724514,401,39,9500
601365,63,M,16,0,0,TEL,36,95760,54800,22230,18730,60931,0.646731,26,24,6000
601370,55,M,23,0,0,AOSBS,35,116450,6940,4044,105466,103084,0.885822,8836.4,9,700
601374,60,M,4,0,0,TEL,83,15390,5650,5410,4330,11921.5,0.777872,159.6,69,10300
601382,37,M,16,0,0,AOSBS,67,41550,18970,13320,9260,34473.6,0.836428,10,172,23820
601423,45,M,15,0,0,IOSBS,79,38590,11760,14460,12370,31243,0.821637,950.3,72,12200
601429,59,M,18,0,0,TEL,29,10670,10,750,9920,9963.5,0.943158,228,0,0
601462,42,M,23,0,0,IOSBS,79,24020,5972,8144,9904,13729.5,0.577415,68.5,61,4300
601528,38,M,7,0,0,AOSBS,75,71304,16453,35417,19434,45790,0.643442,5.1,65,22030
601586,65,M,17,0,0,EWIN,79,32080,10860,11850,9370,21875.5,0.688139,1413.5,0,0
601600,50,M,21,0,0,TEL,83,111850,29420,39280,43150,52131.2,0.473055,8.4,85,14700
601631,46,F,14,0,0,TEL,82,13200,6520,4360,2320,11367.4,0.86268,65.2,110,183332
601664,59,M,31,0,0,ESC,43,27104,14194,8970,3940,23514,0.878986,0,42,11500
601673,41,M,9,0,0,TEL,83,37545,12460,13110,11975,32503,0.870235,3346.5,0,0
601912,81,M,32,0,0,TEL,82,19820,6470,8110,5240,13907.5,0.711276,353.7,32,9770
601985,44,M,7,0,0,ESC,78,86632,28061,26385,32186,110576,1.27829,1421.5,106,73000
601708,56,M,32,0,0,ESC,17,331820,10,290310,41510,123928,0.373481,22.3,81,89900
601740,34,F,10,0,0,AOSBS,71,55130,17970,21110,16050,46945.5,0.858978,0.5,57,24200
601797,48,M,17,0,0,MULTI,9,24690,470,21460,2760,15505.5,0.6355,31.3,28,1500
601799,49,M,20,0,0,TEL,79,367848,61900,107738,198210,362717,1.0144,56038,89,239000
601801,48,M,18,0,0,AOSBS,83,70330,24270,24570,21490,38614.3,0.557007,523.6,96,39000
601811,26,F,5,0,0,TEL,33,13600,8260,1840,3500,4945.5,0.364375,1,16,960
601903,67,M,26,0,0,ESC,79,23220,9160,8110,5950,8341.25,0.364395,82.4,271,5700
602000,78,M,8,0,0,ESC,82,52570,17470,17618,17482,44862.4,0.858329,19,133,28600
602032,46,M,27,0,0,AOSBS,83,72667,25227,28308,19132,29852.9,0.414258,128.4,250,54500
602078,58,M,9,0,0,ESC,83,83099,24610,32655,25834,52796.2,0.642771,786.8,383,18520
602131,54,M,21,0,0,OTHERS,83,235820,70740,80370,84710,172369,0.738992,3.2,282,118550
602152,60,F,1,0,0,TEL,38,10110,10,2960,7150,7557.73,0.763376,427,23,850
602217,29,M,11,0,0,EWIN,38,11710,370,7160,4180,7411,0.632878,517,19,2320.5
602233,57,M,8,0,0,TEL,36,70690,52250,9380,9060,52856.9,0.747727,0,22,18900
602234,35,M,17,0,0,MULTI,65,287662,87218,113600,86844,223938,0.886066,0.5,177,244717
602299,47,M,23,0,0,TEL,79,42130,13680,14190,14260,30796.8,0.735732,1553.5,78,29564.9
602335,46,F,17,0,0,OTHERS,56,20630,3470,11060,6100,10728,0.523898,1092.5,0,0
602340,52,M,21,0,0,TEL,69,79974,24810,41231,13933,32938,0.414485,708,0,0
602348,71,M,32,0,0,TEL,25,24170,10,8100,16070,17244,0.714274,32,26,3600
602409,49,M,9,0,0,AOSBS,71,103790,53882,30768,19140,67139,0.651113,232.5,105,15000
602463,50,M,30,0,0,MULTI,76,13236,5846,4510,2880,8339.26,0.63231,250.6,62,2120
602546,52,M,27,0,0,TEL,72,43755,12120,16645,14990,23906.1,0.548192,1,115,5345.5
602548,56,M,8,0,0,AOSBS,76,26220,10250,8300,7670,22621.2,0.872283,5.5,89,6202
602557,47,M,15,0,0,IOSBS,76,109830,36620,38010,35200,82169.2,0.753886,1273,141,28500
602646,43,M,13,0,0,TEL,73,26130,5320,9400,11410,15558.7,0.627237,336.6,42,11500
602657,54,M,8,0,0,TEL,82,66970,20130,23250,23590,44264.1,0.66409,5.5,68,3000
602680,47,M,26,0,0,AOSBS,72,10870,4110,2640,4120,10623.6,0.978252,33.1,295,14140
602761,48,M,18,0,0,EWIN,58,203190,88670,52884,61636,164711,0.811608,0.9,351,65800
602784,39,M,17,0,0,TEL,79,39240,13882,13713,11645,30999.2,0.791519,215.3,171,30666
602801,37,M,19,0,0,EWIN,77,83020,22458,28054,32508,55988.6,0.681654,587.3,267,37842
602836,52,M,16,0,0,AOSBS,79,44015,19450,16505,8060,30522.9,0.696192,1096,32,71500
602838,27,F,1,0,0,AOSBS,54,37607,460,25212,11935,24847.3,0.66773,509,33,500
602883,27,M,9,0,0,IOSBS,79,112025,49722,34666,27637,85234.2,0.761474,6,268,56253
602933,54,M,15,0,0,AOSBS,79,90333,36987,37765,15581,62517.4,0.69562,106.5,64,8900
602966,54,M,21,0,0,ESC,47,38310,9270,25000,4040,31883,0.832759,5,170,14785.5
603001,59,M,27,0,0,TEL,53,20155,7210,8515,4430,12492.7,0.632409,5.9,0,0
603107,76,M,22,0,0,TEL,82,84460,26090,27110,31260,69954.1,0.832514,643.5,36,1500
603110,73,M,13,0,0,ESC,82,25520,7210,9110,9200,18838.8,0.747601,15180,0,0
603154,43,M,24,0,0,TEL,74,281950,62150,158600,61200,233106,0.828998,3814.4,96,90000
603161,47,M,27,0,0,AOSBS,60,72650,32406,28254,11990,56030.3,0.772942,29.7,71,41600
603164,55,M,17,0,0,TEL,82,138530,55710,48550,34270,134249,0.983233,1003.2,60,50500
603200,26,M,8,0,0,EWIN,30,10380,3150,3960,3270,6609,0.636705,29,15,500
603223,42,M,23,0,0,IOSBS,81,134114,33429,65536,35149,115860,0.867545,511.1,184,78980
603245,57,M,12,0,0,TEL,48,72050,46380,15680,9990,45118.8,0.655777,141,0,0
603283,53,M,27,0,0,EWIN,80,45914,8030,20352,17532,37258.4,0.814639,8.5,60,13500
603288,57,M,33,0,0,TEL,81,33646,14879,13287,5480,23442,0.699399,7.5,468,39100
603314,51,M,28,0,0,AOSBS,76,36059,7000,13480,15579,25689.4,0.716031,39.2,168,36055
603326,54,M,12,0,0,AOSBS,55,21390,3560,7910,9920,17645.5,0.828682,413.5,43,7900
603368,82,M,36,0,0,TEL,82,38620,12040,13220,13360,32766.3,0.855162,58.5,25,2500
603573,58,M,16,0,0,TEL,78,25990,5780,10240,9970,17890.7,0.694909,228.1,0,0
603583,55,M,26,0,0,AOSBS,46,94195,14900,29516,49779,44759.6,0.528878,36.5,0,0
603607,50,M,27,0,0,AOSBS,60,43718,7528,23610,12580,18481.5,0.427455,231.8,48,2400
603632,50,M,19,0,0,TEL,22,18510,6280,11050,1180,6605,0.356834,7.3,0,0
603639,68,M,32,0,0,TEL,23,166057,41215,34377,90465,148099,0.897997,21683,19,17875
603649,36,M,1,0,0,AOSBS,29,18980,10,1270,17710,6691,0.352529,481.2,0,0
603670,55,M,22,0,0,TEL,70,20380,5480,9550,5350,7015,0.34421,1.9,0,0
603689,33,M,11,0,0,IOSBS,25,15010,10310,3080,1620,5998.6,0.406969,0,62,6600
603697,59,M,14,0,0,ESC,76,29635,13910,10985,4740,18522.6,0.626711,125.5,265,20600
603708,60,M,20,0,0,TEL,60,21920,8960,7370,5590,17045.9,0.78768,180.6,21,4000
603744,57,M,22,0,0,AOSBS,78,186585,71605,65100,49880,157644,0.84805,1474.3,74,66000
603749,46,M,8,0,0,TEL,80,80570,29030,31090,20450,55835,0.697592,265,65,34600
603761,39,M,13,0,0,TEL,39,14345,8170,5105,1070,16271.2,1.13497,23.2,13,6000
603801,64,M,31,0,0,AOSBS,82,29668,7870,11638,10160,21736,0.739383,350.1,80,9520
603806,81,M,36,0,0,TEL,81,19050,5340,6310,7400,6690.94,0.357005,309.6,0,0
603829,52,F,9,0,0,TEL,80,32780,10260,13230,9290,18131.4,0.558005,811,46,1600
603908,73,M,29,0,0,ESC,79,94812,20596,38028,36188,67197,0.715574,3913.8,347,47400
603927,47,M,26,0,0,EWIN,83,36165,16780,10900,8485,20275.6,0.560917,3511.3,14,9000
603954,58,M,33,0,0,ESC,38,29580,2430,4080,23070,31548.8,1.06656,0.6,53,46300
603956,56,M,21,0,0,EWIN,80,36190,11550,14700,9940,27935,0.774385,1.9,483,34096
603957,48,M,3,0,0,AOSBS,43,30600,5320,19310,5970,6944.75,0.22826,2112.6,17,35000
604003,41,M,22,0,0,AOSBS,82,35590,10030,16230,9330,26796.5,0.753484,7.6,441,21100
604116,55,M,27,0,0,TEL,82,43030,14120,17440,11470,45433.1,1.06106,5.8,73,29600
604149,51,M,23,0,0,MULTI,77,12068,4570,5020,2478,5681.6,0.474113,60.3,0,0
604200,53,M,9,0,0,TEL,28,22410,10440,10990,980,14366,0.641053,12,0,0
604222,44,M,14,0,0,AOSBS,76,36965,16010,14205,6750,21542.8,0.587291,177.2,364,27400
604257,38,F,17,0,0,TEL,67,31000,8410,10700,11890,16688.2,0.538651,6.5,56,7800
604276,37,M,16,0,0,TEL,36,21820,13290,6430,2100,5440,0.249313,551.1,73,2900
604283,56,M,34,0,0,TEL,82,2360260,577180,1029800,753280,2482200,1.05683,513.4,94,1740000
604796,75,M,2,0,0,TEL,80,15270,5120,4930,5220,6603.08,0.433731,3335.5,0,0
604336,25,M,5,0,0,IOSBS,55,1053760,86650,494200,472910,744440,0.70684,5,31,55000
604352,42,F,6,0,0,EWIN,80,17000,3140,6820,7040,7320,0.434118,165.3,53,2780
604456,26,M,2,0,0,AOSBS,53,38225,13605,5930,18690,27005.3,0.708051,9.8,64,9900
604473,54,M,27,0,0,OTHERS,82,43135,15865,13755,13515,26371.4,0.612297,1.7,338,1314750
604545,39,M,14,0,0,TEL,15,151798,92528,59270,10,134104,0.883437,0,0,0
604568,28,M,10,0,0,EWIN,58,20570,4460,9910,6200,20301.2,0.992769,1,92,24611
604609,66,M,34,0,0,TEL,83,80170,28790,30070,21310,61617.8,0.776448,1023,0,0
604667,54,M,16,0,0,ESC,82,90748,31540,37630,21578,51908.5,0.576586,1153.4,126,5100
604676,51,M,9,0,0,TEL,53,11770,4406,2298,5066,6221.24,0.531966,2562,0,0
604694,26,M,1,0,0,AOSBS,51,32360,8210,19520,4630,19898.3,0.615833,0.8,144,8270
604708,45,M,24,0,0,IOSBS,41,86080,7790,42540,35750,48501.5,0.563447,780.5,0,0
604739,58,M,32,0,0,TEL,58,45504,9600,16450,19454,33567.7,0.738565,3.3,42,12700
604759,37,M,17,0,0,EWIN,44,81156,19630,32545,28981,47990.8,0.599226,2,34,20300
604810,46,M,22,0,0,AOSBS,73,78770,28610,27350,22810,73116,0.933318,6.1,169,69100
604815,63,M,33,0,0,TEL,83,26688,8924,9166,8598,2167.33,0.0812099,5.2,0,0
604816,45,M,26,0,0,TEL,75,76414,16414,32650,27350,54718,0.716989,272.3,67,75229
604840,47,M,10,0,0,AOSBS,52,61830,11750,28520,21560,51285,0.832525,6,142,27900
604842,41,M,8,0,0,TEL,69,21230,5210,11370,4650,15403.5,0.726496,1262.7,0,0
604889,57,M,7,0,0,TEL,43,12870,6800,4510,1560,7705.73,0.599513,27.5,24,5557.5
604978,35,M,9,0,0,AOSBS,80,149550,64830,54070,30650,103809,0.696506,337.8,147,22000
604980,38,M,17,0,0,EWIN,74,411526,64877,292435,54214,397829,0.971458,1.9,333,293284
604992,54,M,27,0,0,EWIN,78,222623,78038,65933,78652,142774,0.649514,6941.4,0,0
605025,51,M,29,0,0,AOSBS,72,39340,11060,13360,14920,36114,0.919522,101,53,9306
605037,37,F,11,0,0,TEL,59,50110,8720,25510,15880,36183.2,0.726866,2,51,8000
605118,57,M,33,0,0,ESC,83,409845,117750,133600,158495,366992,0.907495,237.3,283,219000
605127,59,M,27,0,0,TEL,51,22790,6660,7340,8790,14227.5,0.624287,5.8,21,1000
605135,47,M,28,0,0,AOSBS,34,35250,15190,11860,8200,15856,0.449816,93.4,0,0
605169,54,M,17,0,0,AOSBS,83,48950,18020,18280,12650,15255.5,0.334592,13,63,2000
605201,56,M,29,0,0,TEL,82,63182,14814,28923,19445,44859.8,0.716989,39.5,172,41000
605216,36,M,16,0,0,AOSBS,78,35500,16280,13010,6210,21614.4,0.610266,0.4,76,3015
605246,66,M,22,0,0,ESC,82,59790,17290,22030,20470,48376,0.821551,487.5,81,28500
605247,47,M,24,0,0,EWIN,26,80670,15390,20450,44830,64385,0.808045,6.5,46,3600
605254,55,M,31,0,0,OTHERS,81,35950,12510,11510,11930,19960.6,0.560794,112.9,53,1000
605292,35,F,8,0,0,EWIN,47,12460,5680,2910,3870,7695.96,0.620061,1.5,58,24300
605315,30,F,6,0,0,TEL,25,12050,4140,5450,2460,9060.93,0.751944,9.6,43,5700
605326,35,M,11,0,0,EWIN,55,79183,2204,26332,50647,73900.3,0.943672,688.4,80,30760
605368,71,M,34,0,0,TEL,50,27630,5000,9550,13080,17648,0.638726,55.5,46,4000
605401,70,M,13,0,0,TEL,81,119205,39300,41200,38705,75167.2,0.636779,648.5,0,0
605465,50,M,21,0,0,TEL,83,70220,25480,22640,22100,54247.4,0.778373,6.2,155,17830
605504,58,M,31,0,0,EWIN,59,63460,11930,21040,30490,41495.9,0.661454,2490.9,57,23000
605512,77,M,19,0,0,ESC,83,19330,4760,5480,9090,18691.5,0.971626,659.5,24,1900
605539,27,M,7,0,0,EWIN,78,122359,29180,48285,44894,121280,0.997951,174.5,159,53166
605551,31,M,9,0,0,EWIN,14,13605,10,6235,7370,7227.18,0.531215,8.8,0,0
605575,43,M,24,0,0,AOSBS,74,61055,15445,39290,6320,42026.7,0.697022,523.6,82,20890
605872,64,M,33,0,0,TEL,73,14910,4030,5630,5250,7302.31,0.499786,152.5,0,0
605595,34,M,11,0,0,AOSBS,47,56310,32600,16080,7630,42741.3,0.760102,9.7,102,31086
605684,50,M,13,0,0,IOSBS,76,14300,3100,6590,4610,9425,0.670979,556.9,13,2000
605755,31,M,9,0,0,AOSBS,41,561810,10,66410,495400,539360,0.960253,0,137,332674
605815,44,M,24,0,0,IOSBS,78,69839,10230,19258,40351,44595.7,0.642846,269.4,60,2600
605820,57,F,1,0,0,TEL,48,942800,10,380540,562260,810170,0.875445,55225,0,0
605888,43,M,20,0,0,TEL,41,51445,21120,9424,20901,22845.5,0.444076,9,0,0
605911,52,M,6,0,0,AOSBS,70,58530,23860,18010,16660,42533.5,0.732676,6.5,61,13300
605997,65,M,34,0,0,ESC,79,167023,51093,48630,67300,153254,0.92244,1829.5,53,3000
606013,37,M,16,0,0,IOSBS,11,20349,17560,2789,10,6325.26,0.314525,3144.7,0,0
606043,56,F,13,0,0,TEL,82,45466,13118,15448,16900,32747.2,0.726855,272,58,9100
606088,46,M,21,0,0,EWIN,83,73178,17700,34400,21078,57557.4,0.791924,1737.6,0,0
606100,58,M,11,0,0,EWIN,61,32836,5620,15396,11820,20732,0.635339,1368.7,0,0
606140,56,M,28,0,0,EWIN,82,59500,17460,18520,23520,43786.7,0.740617,8.8,30,2000
606206,49,M,10,0,0,TEL,21,12490,2520,2700,7270,5816,0.481665,134.7,0,0
606271,67,M,26,1,0,TEL,39,851810,215800,514760,121250,369019,0.439088,258.7,34,200000
606272,49,M,22,0,0,ESC,72,193000,32890,108060,52050,181742,0.947366,2328.5,8,38000
606333,38,M,18,0,0,AOSBS,80,88018,11668,33170,43180,50060.3,0.575113,713.5,54,19310
606338,51,M,29,0,0,OTHERS,82,80020,21970,19970,38080,53623,0.672744,333.7,130,236849
606352,44,F,6,0,0,TEL,38,47690,5450,26400,15840,45795.9,0.960702,235,26,92542.2
606355,70,M,34,0,0,EWIN,81,100520,35250,35920,29350,76876.3,0.770422,1157.3,25,10000
606367,62,M,36,0,0,EWIN,73,46280,5480,19046,21754,19946,0.434875,3919.4,17,15000
606372,63,M,16,0,0,TEL,40,15590,7580,5500,2510,10999,0.705515,4.4,27,5560
606388,39,M,8,0,0,TEL,28,51584,22794,26140,2650,8767.5,0.175781,3.5,0,0
606403,58,M,6,0,0,TEL,13,31730,14630,1600,15500,5440,0.171447,3601.5,7,5000
606417,46,M,15,0,0,TEL,75,16840,4080,8640,4120,9959.09,0.596146,127.5,85,200
606487,66,M,32,0,0,TEL,79,90430,30680,28550,31200,61853.8,0.698483,2065.1,0,0
606492,48,M,24,0,0,TEL,31,13660,1530,2310,9820,9594.2,0.707482,182.1,48,3100
606635,53,M,3,0,0,TEL,56,37520,14530,14920,8070,21936.5,0.585728,7,55,3000
606706,45,M,17,0,0,IOSBS,45,40490,18820,21060,610,28892,0.713559,962.1,46,12000
606717,65,M,5,0,0,TEL,66,76204,23485,35267,17452,138785,1.82811,0.5,84,148184
